Timestamp,Tag Status,Tag ID,Speed
2024-06-09 16:23:09,STAND BY,RFID IS READING,5.2
2024-06-09 16:23:09,STAND BY,RFID IS READING,7.4
2024-06-09 16:23:09,STAND BY,RFID IS READING,6.1
2024-06-09 16:23:09,STAND BY,RFID IS READING,7.0
2024-06-09 16:23:09,STAND BY,RFID IS READING,6.1
2024-06-09 16:23:09,STAND BY,RFID IS READING,5.2
2024-06-09 16:23:09,STAND BY,RFID IS READING,7.0
2024-06-09 16:23:09,STAND BY,RFID IS READING,6.1
2024-06-09 16:23:09,STAND BY,RFID IS READING,5.2
2024-06-09 16:23:09,STAND BY,RFID IS READING,6.1
2024-06-09 16:23:10,STAND BY,RFID IS READING,7.0
2024-06-09 16:23:10,STAND BY,RFID IS READING,5.2
2024-06-09 16:23:10,STAND BY,RFID IS READING,7.4
2024-06-09 16:23:10,STAND BY,RFID IS READING,5.7
2024-06-09 16:23:10,STAND BY,RFID IS READING,7.0
2024-06-09 16:23:10,STAND BY,RFID IS READING,8.3
2024-06-09 16:23:10,STAND BY,RFID IS READING,6.1
2024-06-09 16:23:10,STAND BY,RFID IS READING,7.0
2024-06-09 16:23:10,STAND BY,RFID IS READING,8.3
2024-06-09 16:23:10,STAND BY,RFID IS READING,10.5
2024-06-09 16:23:10,STAND BY,RFID IS READING,7.4
2024-06-09 16:23:10,STAND BY,RFID IS READING,7.4
2024-06-09 16:23:10,STAND BY,RFID IS READING,8.7
2024-06-09 16:23:10,STAND BY,RFID IS READING,11.4
2024-06-09 16:23:10,STAND BY,RFID IS READING,9.6
2024-06-09 16:23:10,STAND BY,RFID IS READING,11.4
2024-06-09 16:23:10,STAND BY,RFID IS READING,9.6
2024-06-09 16:23:10,STAND BY,RFID IS READING,12.2
2024-06-09 16:23:11,STAND BY,RFID IS READING,9.2
2024-06-09 16:23:11,STAND BY,RFID IS READING,11.8
2024-06-09 16:23:11,STAND BY,RFID IS READING,6.6
2024-06-09 16:23:11,STAND BY,RFID IS READING,11.8
2024-06-09 16:23:11,STAND BY,RFID IS READING,10.0
2024-06-09 16:23:11,STAND BY,RFID IS READING,12.7
2024-06-09 16:23:11,STAND BY,RFID IS READING,10.0
2024-06-09 16:23:11,STAND BY,RFID IS READING,8.3
2024-06-09 16:23:11,STAND BY,RFID IS READING,7.9
2024-06-09 16:23:11,STAND BY,RFID IS READING,12.7
2024-06-09 16:23:11,STAND BY,RFID IS READING,10.9
2024-06-09 16:23:11,STAND BY,RFID IS READING,13.5
2024-06-09 16:23:11,STAND BY,RFID IS READING,8.7
2024-06-09 16:23:11,STAND BY,RFID IS READING,10.9
2024-06-09 16:23:11,STAND BY,RFID IS READING,14.0
2024-06-09 16:23:11,STAND BY,RFID IS READING,11.4
2024-06-09 16:23:11,STAND BY,RFID IS READING,10.0
2024-06-09 16:23:11,STAND BY,RFID IS READING,10.0
2024-06-09 16:23:12,STAND BY,RFID IS READING,10.9
2024-06-09 16:23:12,STAND BY,RFID IS READING,14.9
2024-06-09 16:23:12,STAND BY,RFID IS READING,12.2
2024-06-09 16:23:12,STAND BY,RFID IS READING,11.4
2024-06-09 16:23:12,STAND BY,RFID IS READING,12.2
2024-06-09 16:23:12,STAND BY,RFID IS READING,12.2
2024-06-09 16:23:12,STAND BY,RFID IS READING,10.9
2024-06-09 16:23:12,STAND BY,RFID IS READING,10.9
2024-06-09 16:23:12,STAND BY,RFID IS READING,12.2
2024-06-09 16:23:12,STAND BY,RFID IS READING,16.2
2024-06-09 16:23:12,STAND BY,RFID IS READING,10.0
2024-06-09 16:23:12,STAND BY,RFID IS READING,13.5
2024-06-09 16:23:12,STAND BY,RFID IS READING,12.7
2024-06-09 16:23:12,STAND BY,RFID IS READING,11.8
2024-06-09 16:23:12,STAND BY,RFID IS READING,10.0
2024-06-09 16:23:12,STAND BY,RFID IS READING,13.1
2024-06-09 16:23:12,STAND BY,RFID IS READING,17.5
2024-06-09 16:23:12,STAND BY,RFID IS READING,14.4
2024-06-09 16:23:12,STAND BY,RFID IS READING,13.5
2024-06-09 16:23:13,STAND BY,RFID IS READING,13.1
2024-06-09 16:23:13,STAND BY,RFID IS READING,17.9
2024-06-09 16:23:13,STAND BY,RFID IS READING,10.9
2024-06-09 16:23:13,STAND BY,RFID IS READING,14.4
2024-06-09 16:23:13,STAND BY,RFID IS READING,18.8
2024-06-09 16:23:13,STAND BY,RFID IS READING,10.5
2024-06-09 16:23:13,STAND BY,RFID IS READING,15.3
2024-06-09 16:23:13,STAND BY,RFID IS READING,13.1
2024-06-09 16:23:13,STAND BY,RFID IS READING,16.2
2024-06-09 16:23:13,STAND BY,RFID IS READING,19.2
2024-06-09 16:23:13,STAND BY,RFID IS READING,19.7
2024-06-09 16:23:13,STAND BY,RFID IS READING,19.2
2024-06-09 16:23:13,STAND BY,RFID IS READING,14.9
2024-06-09 16:23:13,STAND BY,RFID IS READING,14.0
2024-06-09 16:23:13,STAND BY,RFID IS READING,17.0
2024-06-09 16:23:13,STAND BY,RFID IS READING,13.5
2024-06-09 16:23:13,STAND BY,RFID IS READING,21.8
2024-06-09 16:23:13,STAND BY,RFID IS READING,15.3
2024-06-09 16:23:14,STAND BY,RFID IS READING,21.4
2024-06-09 16:23:14,STAND BY,RFID IS READING,15.7
2024-06-09 16:23:14,STAND BY,RFID IS READING,16.2
2024-06-09 16:23:14,STAND BY,RFID IS READING,18.3
2024-06-09 16:23:14,STAND BY,RFID IS READING,18.3
2024-06-09 16:23:14,STAND BY,RFID IS READING,15.7
2024-06-09 16:23:14,STAND BY,RFID IS READING,18.8
2024-06-09 16:23:14,STAND BY,RFID IS READING,18.8
2024-06-09 16:23:14,STAND BY,RFID IS READING,18.3
2024-06-09 16:23:14,STAND BY,RFID IS READING,19.2
2024-06-09 16:23:14,STAND BY,RFID IS READING,18.3
2024-06-09 16:23:14,STAND BY,RFID IS READING,20.5
2024-06-09 16:23:14,STAND BY,RFID IS READING,18.3
2024-06-09 16:23:14,STAND BY,RFID IS READING,17.5
2024-06-09 16:23:14,STAND BY,RFID IS READING,22.7
2024-06-09 16:23:14,STAND BY,RFID IS READING,17.5
2024-06-09 16:23:14,STAND BY,RFID IS READING,17.0
2024-06-09 16:23:14,STAND BY,RFID IS READING,17.0
2024-06-09 16:23:15,STAND BY,RFID IS READING,21.0
2024-06-09 16:23:15,STAND BY,RFID IS READING,22.7
2024-06-09 16:23:15,STAND BY,RFID IS READING,18.8
2024-06-09 16:23:15,STAND BY,RFID IS READING,18.3
2024-06-09 16:23:15,STAND BY,RFID IS READING,18.3
2024-06-09 16:23:15,STAND BY,RFID IS READING,13.5
2024-06-09 16:23:15,STAND BY,RFID IS READING,18.3
2024-06-09 16:23:15,STAND BY,RFID IS READING,19.2
2024-06-09 16:23:15,STAND BY,RFID IS READING,19.7
2024-06-09 16:23:15,STAND BY,RFID IS READING,18.8
2024-06-09 16:23:15,STAND BY,RFID IS READING,18.8
2024-06-09 16:23:15,STAND BY,RFID IS READING,17.9
2024-06-09 16:23:15,STAND BY,RFID IS READING,14.0
2024-06-09 16:23:15,STAND BY,RFID IS READING,19.2
2024-06-09 16:23:15,STAND BY,RFID IS READING,14.0
2024-06-09 16:23:15,STAND BY,RFID IS READING,19.2
2024-06-09 16:23:15,STAND BY,RFID IS READING,18.8
2024-06-09 16:23:15,STAND BY,RFID IS READING,20.1
2024-06-09 16:23:16,STAND BY,RFID IS READING,19.2
2024-06-09 16:23:16,STAND BY,RFID IS READING,21.8
2024-06-09 16:23:16,STAND BY,RFID IS READING,20.5
2024-06-09 16:23:16,STAND BY,RFID IS READING,20.1
2024-06-09 16:23:16,STAND BY,RFID IS READING,21.0
2024-06-09 16:23:16,STAND BY,RFID IS READING,17.5
2024-06-09 16:23:16,STAND BY,RFID IS READING,21.0
2024-06-09 16:23:16,STAND BY,RFID IS READING,18.3
2024-06-09 16:23:16,STAND BY,RFID IS READING,26.2
2024-06-09 16:23:16,STAND BY,RFID IS READING,17.5
2024-06-09 16:23:16,STAND BY,RFID IS READING,26.2
2024-06-09 16:23:16,STAND BY,RFID IS READING,16.2
2024-06-09 16:23:16,STAND BY,RFID IS READING,19.7
2024-06-09 16:23:16,STAND BY,RFID IS READING,22.3
2024-06-09 16:23:16,STAND BY,RFID IS READING,22.7
2024-06-09 16:23:16,STAND BY,RFID IS READING,22.3
2024-06-09 16:23:16,STAND BY,RFID IS READING,19.2
2024-06-09 16:23:16,STAND BY,RFID IS READING,28.0
2024-06-09 16:23:17,STAND BY,RFID IS READING,21.0
2024-06-09 16:23:17,STAND BY,RFID IS READING,20.1
2024-06-09 16:23:17,STAND BY,RFID IS READING,22.7
2024-06-09 16:23:17,STAND BY,RFID IS READING,22.7
2024-06-09 16:23:17,STAND BY,RFID IS READING,23.6
2024-06-09 16:23:17,STAND BY,RFID IS READING,21.8
2024-06-09 16:23:17,STAND BY,RFID IS READING,23.6
2024-06-09 16:23:17,STAND BY,RFID IS READING,23.2
2024-06-09 16:23:17,STAND BY,RFID IS READING,24.5
2024-06-09 16:23:17,STAND BY,RFID IS READING,23.2
2024-06-09 16:23:17,STAND BY,RFID IS READING,17.5
2024-06-09 16:23:17,STAND BY,RFID IS READING,22.3
2024-06-09 16:23:17,STAND BY,RFID IS READING,24.5
2024-06-09 16:23:17,STAND BY,RFID IS READING,25.3
2024-06-09 16:23:17,STAND BY,RFID IS READING,21.4
2024-06-09 16:23:17,STAND BY,RFID IS READING,23.6
2024-06-09 16:23:17,STAND BY,RFID IS READING,24.9
2024-06-09 16:23:17,STAND BY,RFID IS READING,24.0
2024-06-09 16:23:18,STAND BY,RFID IS READING,24.9
2024-06-09 16:23:18,STAND BY,RFID IS READING,19.7
2024-06-09 16:23:18,STAND BY,RFID IS READING,25.8
2024-06-09 16:23:18,STAND BY,RFID IS READING,24.0
2024-06-09 16:23:18,STAND BY,RFID IS READING,24.9
2024-06-09 16:23:18,STAND BY,RFID IS READING,24.9
2024-06-09 16:23:18,STAND BY,RFID IS READING,26.2
2024-06-09 16:23:18,STAND BY,RFID IS READING,18.8
2024-06-09 16:23:18,STAND BY,RFID IS READING,18.8
2024-06-09 16:23:18,STAND BY,RFID IS READING,25.3
2024-06-09 16:23:18,STAND BY,RFID IS READING,20.5
2024-06-09 16:23:18,STAND BY,RFID IS READING,27.5
2024-06-09 16:23:18,STAND BY,RFID IS READING,25.8
2024-06-09 16:23:18,STAND BY,RFID IS READING,31.5
2024-06-09 16:23:18,STAND BY,RFID IS READING,24.0
2024-06-09 16:23:18,STAND BY,RFID IS READING,25.8
2024-06-09 16:23:18,STAND BY,RFID IS READING,21.8
2024-06-09 16:23:18,STAND BY,RFID IS READING,31.9
2024-06-09 16:23:19,STAND BY,RFID IS READING,25.3
2024-06-09 16:23:19,STAND BY,RFID IS READING,25.3
2024-06-09 16:23:19,STAND BY,RFID IS READING,29.7
2024-06-09 16:23:19,STAND BY,RFID IS READING,25.8
2024-06-09 16:23:19,STAND BY,RFID IS READING,24.9
2024-06-09 16:23:19,STAND BY,RFID IS READING,22.7
2024-06-09 16:23:19,STAND BY,RFID IS READING,19.7
2024-06-09 16:23:19,STAND BY,RFID IS READING,25.3
2024-06-09 16:23:19,STAND BY,RFID IS READING,24.5
2024-06-09 16:23:19,STAND BY,RFID IS READING,25.8
2024-06-09 16:23:19,STAND BY,RFID IS READING,25.3
2024-06-09 16:23:19,STAND BY,RFID IS READING,17.5
2024-06-09 16:23:19,STAND BY,RFID IS READING,27.5
2024-06-09 16:23:19,STAND BY,RFID IS READING,24.9
2024-06-09 16:23:19,STAND BY,RFID IS READING,21.4
2024-06-09 16:23:19,STAND BY,RFID IS READING,24.9
2024-06-09 16:23:19,STAND BY,RFID IS READING,25.8
2024-06-09 16:23:19,STAND BY,RFID IS READING,29.7
2024-06-09 16:23:20,STAND BY,RFID IS READING,18.3
2024-06-09 16:23:20,STAND BY,RFID IS READING,19.2
2024-06-09 16:23:20,STAND BY,RFID IS READING,25.8
2024-06-09 16:23:20,STAND BY,RFID IS READING,20.5
2024-06-09 16:23:20,STAND BY,RFID IS READING,26.2
2024-06-09 16:23:20,STAND BY,RFID IS READING,26.2
2024-06-09 16:23:20,STAND BY,RFID IS READING,22.3
2024-06-09 16:23:20,STAND BY,RFID IS READING,23.6
2024-06-09 16:23:20,STAND BY,RFID IS READING,19.2
2024-06-09 16:23:20,STAND BY,RFID IS READING,24.5
2024-06-09 16:23:20,STAND BY,RFID IS READING,25.3
2024-06-09 16:23:20,STAND BY,RFID IS READING,24.9
2024-06-09 16:23:20,STAND BY,RFID IS READING,21.0
2024-06-09 16:23:20,STAND BY,RFID IS READING,23.2
2024-06-09 16:23:20,STAND BY,RFID IS READING,25.3
2024-06-09 16:23:20,STAND BY,RFID IS READING,31.5
2024-06-09 16:23:20,STAND BY,RFID IS READING,17.0
2024-06-09 16:23:21,STAND BY,RFID IS READING,21.0
2024-06-09 16:23:21,STAND BY,RFID IS READING,22.3
2024-06-09 16:23:21,STAND BY,RFID IS READING,31.9
2024-06-09 16:23:21,STAND BY,RFID IS READING,25.8
2024-06-09 16:23:21,STAND BY,RFID IS READING,25.8
2024-06-09 16:23:21,STAND BY,RFID IS READING,29.7
2024-06-09 16:23:21,STAND BY,RFID IS READING,18.8
2024-06-09 16:23:21,STAND BY,RFID IS READING,21.0
2024-06-09 16:23:21,STAND BY,RFID IS READING,22.3
2024-06-09 16:23:21,STAND BY,RFID IS READING,24.0
2024-06-09 16:23:21,STAND BY,RFID IS READING,25.8
2024-06-09 16:23:21,STAND BY,RFID IS READING,24.5
2024-06-09 16:23:21,STAND BY,RFID IS READING,25.3
2024-06-09 16:23:21,STAND BY,RFID IS READING,25.3
2024-06-09 16:23:21,STAND BY,RFID IS READING,26.2
2024-06-09 16:23:21,STAND BY,RFID IS READING,31.9
2024-06-09 16:23:21,STAND BY,RFID IS READING,25.3
2024-06-09 16:23:21,STAND BY,RFID IS READING,25.8
2024-06-09 16:23:22,STAND BY,RFID IS READING,21.0
2024-06-09 16:23:22,STAND BY,RFID IS READING,27.5
2024-06-09 16:23:22,STAND BY,RFID IS READING,25.8
2024-06-09 16:23:22,STAND BY,RFID IS READING,31.9
2024-06-09 16:23:22,STAND BY,RFID IS READING,24.9
2024-06-09 16:23:22,STAND BY,RFID IS READING,25.8
2024-06-09 16:23:22,STAND BY,RFID IS READING,30.1
2024-06-09 16:23:22,STAND BY,RFID IS READING,26.2
2024-06-09 16:23:22,STAND BY,RFID IS READING,26.6
2024-06-09 16:23:22,STAND BY,RFID IS READING,22.7
2024-06-09 16:23:22,STAND BY,RFID IS READING,20.5
2024-06-09 16:23:22,STAND BY,RFID IS READING,26.6
2024-06-09 16:23:22,TAG 1,E2-00-20-23-12-05-EE-AA-00-01-00-73,26.6
2024-06-09 16:23:22,TAG 1,RFID IS READING,31.9
2024-06-09 16:23:22,TAG 1,RFID IS READING,25.8
2024-06-09 16:23:22,TAG 1,E2-00-20-23-12-05-EE-AA-00-01-00-73,25.8
2024-06-09 16:23:22,TAG 1,RFID IS READING,25.8
2024-06-09 16:23:22,STAND BY,RFID IS READING,17.9
2024-06-09 16:23:22,STAND BY,RFID IS READING,28.0
2024-06-09 16:23:22,STAND BY,RFID IS READING,19.2
2024-06-09 16:23:23,STAND BY,RFID IS READING,31.9
2024-06-09 16:23:23,TAG 1,E2-00-20-23-12-05-EE-AA-00-01-00-73,31.9
2024-06-09 16:23:23,TAG 1,RFID IS READING,24.5
2024-06-09 16:23:23,TAG 1,RFID IS READING,25.3
2024-06-09 16:23:23,TAG 1,E2-00-20-23-12-05-EE-AA-00-01-00-73,25.3
2024-06-09 16:23:23,TAG 1,RFID IS READING,29.7
2024-06-09 16:23:23,TAG 1,RFID IS READING,31.0
2024-06-09 16:23:23,STAND BY,RFID IS READING,25.8
2024-06-09 16:23:23,STAND BY,RFID IS READING,21.4
2024-06-09 16:23:23,STAND BY,RFID IS READING,19.7
2024-06-09 16:23:23,TAG 1,E2-00-20-23-12-05-EE-AA-00-01-00-73,19.7
2024-06-09 16:23:23,TAG 1,RFID IS READING,25.3
2024-06-09 16:23:23,TAG 1,RFID IS READING,24.5
2024-06-09 16:23:23,TAG 1,E2-00-20-23-12-05-EE-AA-00-01-00-73,24.5
2024-06-09 16:23:23,TAG 1,RFID IS READING,21.4
2024-06-09 16:23:23,TAG 1,RFID IS READING,22.7
2024-06-09 16:23:23,STAND BY,RFID IS READING,18.3
2024-06-09 16:23:23,STAND BY,RFID IS READING,24.9
2024-06-09 16:23:23,STAND BY,RFID IS READING,17.9
2024-06-09 16:23:23,STAND BY,RFID IS READING,17.0
2024-06-09 16:23:23,STAND BY,RFID IS READING,24.0
2024-06-09 16:23:23,STAND BY,RFID IS READING,22.7
2024-06-09 16:23:24,STAND BY,RFID IS READING,29.3
2024-06-09 16:23:24,STAND BY,RFID IS READING,18.8
2024-06-09 16:23:24,STAND BY,RFID IS READING,17.5
2024-06-09 16:23:24,STAND BY,RFID IS READING,23.2
2024-06-09 16:23:24,STAND BY,RFID IS READING,22.7
2024-06-09 16:23:24,STAND BY,RFID IS READING,26.6
2024-06-09 16:23:24,STAND BY,RFID IS READING,28.0
2024-06-09 16:23:24,STAND BY,RFID IS READING,21.0
2024-06-09 16:23:24,STAND BY,RFID IS READING,24.0
2024-06-09 16:23:24,STAND BY,RFID IS READING,21.8
2024-06-09 16:23:24,STAND BY,RFID IS READING,21.0
2024-06-09 16:23:24,STAND BY,RFID IS READING,21.4
2024-06-09 16:23:24,STAND BY,RFID IS READING,21.0
2024-06-09 16:23:24,STAND BY,RFID IS READING,21.0
2024-06-09 16:23:24,STAND BY,RFID IS READING,17.9
2024-06-09 16:23:24,STAND BY,RFID IS READING,25.3
2024-06-09 16:23:24,STAND BY,RFID IS READING,24.0
2024-06-09 16:23:24,STAND BY,RFID IS READING,24.0
2024-06-09 16:23:25,STAND BY,RFID IS READING,17.0
2024-06-09 16:23:25,STAND BY,RFID IS READING,22.3
2024-06-09 16:23:25,STAND BY,RFID IS READING,23.2
2024-06-09 16:23:25,STAND BY,RFID IS READING,19.7
2024-06-09 16:23:25,STAND BY,RFID IS READING,22.7
2024-06-09 16:23:25,STAND BY,RFID IS READING,18.3
2024-06-09 16:23:25,STAND BY,RFID IS READING,13.1
2024-06-09 16:23:25,STAND BY,RFID IS READING,17.5
2024-06-09 16:23:25,STAND BY,RFID IS READING,17.9
2024-06-09 16:23:25,STAND BY,RFID IS READING,13.1
2024-06-09 16:23:25,STAND BY,RFID IS READING,12.7
2024-06-09 16:23:25,STAND BY,RFID IS READING,17.0
2024-06-09 16:23:25,STAND BY,RFID IS READING,19.2
2024-06-09 16:23:25,STAND BY,RFID IS READING,20.1
2024-06-09 16:23:25,STAND BY,RFID IS READING,16.6
2024-06-09 16:23:25,STAND BY,RFID IS READING,12.7
2024-06-09 16:23:25,STAND BY,RFID IS READING,17.0
2024-06-09 16:23:25,STAND BY,RFID IS READING,15.3
2024-06-09 16:23:26,STAND BY,RFID IS READING,17.5
2024-06-09 16:23:26,STAND BY,RFID IS READING,14.9
2024-06-09 16:23:26,STAND BY,RFID IS READING,14.9
2024-06-09 16:23:26,STAND BY,RFID IS READING,13.1
2024-06-09 16:23:26,STAND BY,RFID IS READING,14.9
2024-06-09 16:23:26,STAND BY,RFID IS READING,14.0
2024-06-09 16:23:26,STAND BY,RFID IS READING,13.5
2024-06-09 16:23:26,STAND BY,RFID IS READING,10.9
2024-06-09 16:23:26,STAND BY,RFID IS READING,12.7
2024-06-09 16:23:26,STAND BY,RFID IS READING,9.2
2024-06-09 16:23:26,STAND BY,RFID IS READING,8.3
2024-06-09 16:23:26,STAND BY,RFID IS READING,10.5
2024-06-09 16:23:26,STAND BY,RFID IS READING,13.1
2024-06-09 16:23:26,STAND BY,RFID IS READING,10.5
2024-06-09 16:23:26,STAND BY,RFID IS READING,11.8
2024-06-09 16:23:26,STAND BY,RFID IS READING,12.7
2024-06-09 16:23:26,STAND BY,RFID IS READING,12.7
2024-06-09 16:23:26,STAND BY,RFID IS READING,14.4
2024-06-09 16:23:27,STAND BY,RFID IS READING,12.2
2024-06-09 16:23:27,STAND BY,RFID IS READING,10.9
2024-06-09 16:23:27,STAND BY,RFID IS READING,13.1
2024-06-09 16:23:27,STAND BY,RFID IS READING,8.3
2024-06-09 16:23:27,STAND BY,RFID IS READING,8.7
2024-06-09 16:23:27,STAND BY,RFID IS READING,12.7
2024-06-09 16:23:27,STAND BY,RFID IS READING,11.4
2024-06-09 16:23:27,STAND BY,RFID IS READING,9.6
2024-06-09 16:23:27,STAND BY,RFID IS READING,11.8
2024-06-09 16:23:27,STAND BY,RFID IS READING,9.6
2024-06-09 16:23:27,STAND BY,RFID IS READING,7.4
2024-06-09 16:23:27,STAND BY,RFID IS READING,10.5
2024-06-09 16:23:27,STAND BY,RFID IS READING,8.3
2024-06-09 16:23:27,STAND BY,RFID IS READING,8.7
2024-06-09 16:23:27,STAND BY,RFID IS READING,6.6
2024-06-09 16:23:27,STAND BY,RFID IS READING,8.3
2024-06-09 16:23:27,STAND BY,RFID IS READING,9.2
2024-06-09 16:23:27,STAND BY,RFID IS READING,7.4
2024-06-09 16:23:27,STAND BY,RFID IS READING,7.9
2024-06-09 16:23:28,STAND BY,RFID IS READING,9.6
2024-06-09 16:23:28,STAND BY,RFID IS READING,6.6
2024-06-09 16:23:28,STAND BY,RFID IS READING,5.2
2024-06-09 16:23:28,STAND BY,RFID IS READING,7.4
2024-06-09 16:23:28,STAND BY,RFID IS READING,6.1
2024-06-09 16:23:28,STAND BY,RFID IS READING,7.0
2024-06-09 16:23:28,STAND BY,RFID IS READING,5.2
2024-06-09 16:23:28,STAND BY,RFID IS READING,7.4
2024-06-09 16:23:28,STAND BY,RFID IS READING,7.0
2024-06-09 16:23:28,STAND BY,RFID IS READING,4.8
2024-06-09 16:23:28,STAND BY,RFID IS READING,7.4
2024-06-09 16:23:28,STAND BY,RFID IS READING,4.8
2024-06-09 16:23:28,STAND BY,RFID IS READING,6.6
2024-06-09 16:23:28,STAND BY,RFID IS READING,4.4
2024-06-09 16:23:28,STAND BY,RFID IS READING,8.3
2024-06-09 16:23:28,STAND BY,RFID IS READING,5.2
2024-06-09 16:23:28,STAND BY,RFID IS READING,5.2
2024-06-09 16:23:28,STAND BY,RFID IS READING,4.4
2024-06-09 16:23:29,STAND BY,RFID IS READING,6.1
2024-06-09 16:23:29,STAND BY,RFID IS READING,6.1
2024-06-09 16:23:29,STAND BY,RFID IS READING,4.4
2024-06-09 16:23:29,STAND BY,RFID IS READING,6.6
2024-06-09 16:23:29,STAND BY,RFID IS READING,5.2
2024-06-09 16:23:29,STAND BY,RFID IS READING,5.7
2024-06-09 16:23:29,STAND BY,RFID IS READING,5.7
2024-06-09 16:23:29,STAND BY,RFID IS READING,6.6
2024-06-09 16:23:29,STAND BY,RFID IS READING,5.2
2024-06-09 16:23:29,STAND BY,RFID IS READING,5.2
2024-06-09 16:23:29,STAND BY,RFID IS READING,7.0
2024-06-09 16:23:29,STAND BY,RFID IS READING,3.9
2024-06-09 16:23:29,STAND BY,RFID IS READING,5.7
2024-06-09 16:23:29,STAND BY,RFID IS READING,4.8
2024-06-09 16:23:29,STAND BY,RFID IS READING,3.5
2024-06-09 16:23:29,STAND BY,RFID IS READING,3.9
2024-06-09 16:23:29,STAND BY,RFID IS READING,4.8
2024-06-09 16:23:29,STAND BY,RFID IS READING,5.2
2024-06-09 16:23:30,STAND BY,RFID IS READING,6.1
2024-06-09 16:23:30,STAND BY,RFID IS READING,3.9
2024-06-09 16:23:30,STAND BY,RFID IS READING,4.4
2024-06-09 16:23:30,STAND BY,RFID IS READING,4.4
2024-06-09 16:23:30,STAND BY,RFID IS READING,4.8
2024-06-09 16:23:30,STAND BY,RFID IS READING,5.7
2024-06-09 16:23:30,STAND BY,RFID IS READING,3.9
2024-06-09 16:23:30,STAND BY,RFID IS READING,4.4
2024-06-09 16:23:30,STAND BY,RFID IS READING,4.4
2024-06-09 16:23:30,STAND BY,RFID IS READING,3.5
2024-06-09 16:23:30,STAND BY,RFID IS READING,5.7
2024-06-09 16:23:30,STAND BY,RFID IS READING,6.1
2024-06-09 16:23:30,STAND BY,RFID IS READING,4.8
2024-06-09 16:23:30,STAND BY,RFID IS READING,5.2
2024-06-09 16:23:30,STAND BY,RFID IS READING,6.1
2024-06-09 16:23:30,STAND BY,RFID IS READING,4.8
2024-06-09 16:23:30,STAND BY,RFID IS READING,6.1
2024-06-09 16:23:30,STAND BY,RFID IS READING,5.2
2024-06-09 16:23:31,STAND BY,RFID IS READING,3.9
2024-06-09 16:23:31,STAND BY,RFID IS READING,5.7
2024-06-09 16:23:31,STAND BY,RFID IS READING,5.7
2024-06-09 16:23:31,STAND BY,RFID IS READING,3.9
2024-06-09 16:23:31,STAND BY,RFID IS READING,5.7
2024-06-09 16:23:31,STAND BY,RFID IS READING,4.4
2024-06-09 16:23:31,STAND BY,RFID IS READING,4.4
2024-06-09 16:23:31,STAND BY,RFID IS READING,4.4
2024-06-09 16:23:31,STAND BY,RFID IS READING,6.1
2024-06-09 16:23:31,STAND BY,RFID IS READING,7.4
2024-06-09 16:23:31,STAND BY,RFID IS READING,4.4
2024-06-09 16:23:31,STAND BY,RFID IS READING,6.1
2024-06-09 16:23:31,STAND BY,RFID IS READING,7.4
2024-06-09 16:23:31,STAND BY,RFID IS READING,5.7
2024-06-09 16:23:31,STAND BY,RFID IS READING,5.2
2024-06-09 16:23:31,STAND BY,RFID IS READING,8.3
2024-06-09 16:23:31,STAND BY,RFID IS READING,7.4
2024-06-09 16:23:31,STAND BY,RFID IS READING,7.0
2024-06-09 16:23:32,STAND BY,RFID IS READING,8.3
2024-06-09 16:23:32,STAND BY,RFID IS READING,7.0
2024-06-09 16:23:32,STAND BY,RFID IS READING,6.6
2024-06-09 16:23:32,STAND BY,RFID IS READING,8.7
2024-06-09 16:23:32,STAND BY,RFID IS READING,7.4
2024-06-09 16:23:32,STAND BY,RFID IS READING,9.2
2024-06-09 16:23:32,STAND BY,RFID IS READING,9.6
2024-06-09 16:23:32,STAND BY,RFID IS READING,6.1
2024-06-09 16:23:32,STAND BY,RFID IS READING,5.7
2024-06-09 16:23:32,STAND BY,RFID IS READING,9.2
2024-06-09 16:23:32,STAND BY,RFID IS READING,10.0
2024-06-09 16:23:32,STAND BY,RFID IS READING,8.7
2024-06-09 16:23:32,STAND BY,RFID IS READING,8.7
2024-06-09 16:23:32,STAND BY,RFID IS READING,8.7
2024-06-09 16:23:32,STAND BY,RFID IS READING,6.6
2024-06-09 16:23:32,STAND BY,RFID IS READING,7.0
2024-06-09 16:23:32,STAND BY,RFID IS READING,8.7
2024-06-09 16:23:32,STAND BY,RFID IS READING,7.9
2024-06-09 16:23:33,STAND BY,RFID IS READING,9.6
2024-06-09 16:23:33,STAND BY,RFID IS READING,10.5
2024-06-09 16:23:33,STAND BY,RFID IS READING,6.6
2024-06-09 16:23:33,STAND BY,RFID IS READING,9.2
2024-06-09 16:23:33,STAND BY,RFID IS READING,8.3
2024-06-09 16:23:33,STAND BY,RFID IS READING,8.7
2024-06-09 16:23:33,STAND BY,RFID IS READING,7.9
2024-06-09 16:23:33,STAND BY,RFID IS READING,12.2
2024-06-09 16:23:33,STAND BY,RFID IS READING,10.5
2024-06-09 16:23:33,STAND BY,RFID IS READING,13.5
2024-06-09 16:23:33,STAND BY,RFID IS READING,8.7
2024-06-09 16:23:33,STAND BY,RFID IS READING,10.9
2024-06-09 16:23:33,STAND BY,RFID IS READING,14.0
2024-06-09 16:23:33,STAND BY,RFID IS READING,10.0
2024-06-09 16:23:33,STAND BY,RFID IS READING,10.0
2024-06-09 16:23:33,STAND BY,RFID IS READING,10.5
